user_id,count_item,sum_price,recommend_percentage
Mutantotter,120,1442.03,
Mutivate,71,852.55,100.0
Mutro,201,2492.36,100.0
Mvan12,208,2354.37,
My3DS,45,290.81,100.0
MyAsianPubes,71,926.51,
MyBasementIsBetterThanYours,134,1540.04,100.0
MyCatEatsPandas,10,149.93,
MyCuntDotComDotAu,68,384.75,
MyHeadIsHero,5,19.99,
MyKxSoPro,19,0.0,
MyLoins,24,79.94999999999999,100.0
MyNameIsNiko,19,154.91,
MyWeakness,433,4593.91,
MyZan1ty,92,734.37,85.71428571428571
My_Special_Place,294,2811.74,100.0
MyloXylotoMeh,40,94.87,100.0
MynameisAuz,92,1155.3,87.5
MyrtleMe,47,475.74,
Myst95,17,34.98,
MysterioDJ,17,186.87,
MysteriousToast,31,233.85,
Mysterise,104,1417.27,
MysteryPerson2121,25,214.82999999999998,
Mystery_seeker,104,854.25,
Mysteryuser97,108,1031.28,
Mystic256,124,934.42,
MysticZemo,238,3406.43,100.0
Mystic_Duck,82,527.53,
Mystic_Fire,144,1763.86,100.0
Mysticaimz,25,209.89,
MysticalMrCool,110,1003.3599999999999,100.0
Mysticallbullet57,146,1439.02,100.0
Mysticmoo,77,917.88,0.0
Mystiiez,32,404.82,100.0
Mystimatic,23,103.42,
Myth3,144,1179.3,0.0
Myther43,213,2647.67,100.0
MythicGamer,56,295.79,
MythicStorm,125,1683.1399999999999,
MythicalMango,68,668.65,100.0
N00BK1LL3R,31,232.84,100.0
N00B_SNIPER,7,134.94,
N1C7,114,1022.29,100.0
N1ghtSt4lk3r,72,960.54,
N30N_REM3X,3,,
N3R0777,114,1336.1399999999999,
N3RR,1,,
N47H4NI3L,59,742.6899999999999,100.0
N8A,76,722.42,100.0
NACHOOES,53,914.61,
NATETHEGOD,191,3148.08,100.0
NATGX,100,494.46999999999997,100.0
NBR588,46,444.77,100.0
NEEDforSHEEP,247,3010.46,50.0
NENANDRO,34,369.78,
NEON_NINJA,45,537.74,100.0
NEYMRJR,3,14.99,100.0
NFM373,167,1542.82,
NGPriest,345,2920.7599999999998,
NIGGERLET,33,355.8,100.0
NIKOREY2,7,44.97,
NINJA55,3,0.0,
NIPtoogood,49,355.59999999999997,100.0
NJFV,85,1304.34,100.0
NKraz,159,1918.21,100.0
NL_Walter,35,258.83,
NO555,155,1359.19,100.0
NOTHING_BUT_STAR_WARS,96,1021.3,50.0
NSLink,41,519.78,
NTMYZ,54,528.66,100.0
NUZXD,195,1584.11,100.0
NW,40,586.68,
NXJUPTUS,75,674.64,100.0
NXTMidnite,53,103.91,100.0
NZDevil,63,828.5699999999999,
NZLuigi,71,661.54,
NZObiwan,206,2198.74,75.0
NZTills,261,2944.17,
NZTrigger,49,710.72,100.0
NaKNH4NO3CH3COOH,53,662.67,100.0
NaVinci,57,872.61,
NachoOchoa,80,336.76,100.0
NachoRugOwl,146,1581.05,
NachoTorres69,38,366.68,
Nadarrus,70,384.78000000000003,100.0
NahYeah,22,239.84,
NaigHikariYami,315,3131.64,100.0
Naim113,14,19.99,
Nakebre,14,29.979999999999997,
NakeeySon,10,100.95,100.0
NakinhaXapa,131,253.79999999999998,100.0
Namboku,408,4163.04,100.0
NameHereGuy,34,450.73,
Name_not_found,124,1515.94,
Namesy10,114,1141.33,100.0
Namey5,62,728.03,100.0
Namnahc,27,310.85,
Nanananaaa,92,415.61,100.0
Nanaya_Shiki,168,1010.83,100.0
NanoPi,427,3648.79,100.0
Nanoness,11,38.96,
Nanozke,116,1583.23,
NaomiRochelle,83,1022.52,
Napalm_,81,1012.32,100.0
Napalm_Industry,455,5383.78,
Napstabooks,6,50.95,
Naranjita3560,199,1318.63,100.0
Nardiastorm,229,3637.5299999999997,100.0
Nardmunch,24,424.84,
Nargoord,60,237.78,75.0
NarukuDeidara,68,368.75,83.33333333333334
NaruseAiria,780,6247.4,100.0
NaruseAiria,780,6247.4,100.0
Narwh4l,93,697.47,100.0
Nasty_is_cool,36,471.71,100.0
Nat-han,34,229.85999999999999,
Nataszz,63,424.78999999999996,83.33333333333334
NateFawkesRiver,117,836.44,100.0
NateTheSquid,22,102.92,100.0
NathanJGaming,81,817.43,100.0
NathanPhellipe,7,4.99,
NathanWilson,262,2850.27,
NathanielPeace,178,2077.69,100.0
Nathstar,228,2538.35,
Nathys12345,376,4524.03,
NationalProtocol,131,1444.11,100.0
NatsuTheSalamander,137,1528.72,
Natthanchanhom,151,1905.92,
Natty22,12,55.95,100.0
NatzazaCrazy55,77,888.44,
NaukaD,276,3712.7999999999997,
NautaIis,151,1975.8899999999999,100.0
Navardi,278,3217.74,100.0
Navezinho,17,24.98,100.0
NaviaGames,56,761.53,
NavisTheNoob,26,132.92,0.0
Naxishere,69,517.79,100.0
NayeonIsFab,24,79.94,
Naytosh,8,110.94,
Nazaleuto,27,255.76,
Nazi-Slayer,67,693.61,100.0
NaziIsMyName,402,4861.96,
NaziPotato,21,210.87,
NbojaTurtle,130,1201.41,
Ne0NnNnNnNnN,24,299.9,100.0
NeOn20,52,516.72,
NeOn_BlAzE,39,692.67,
Nebby630,81,872.54,100.0
Nebula122,12,59.97,
Neck_1,77,527.63,
NecroTed,298,3115.67,100.0
Necrosc,328,3774.93,0.0
NecroticFlix,26,346.8,100.0
NedMP,219,2433.23,
NedSilver,60,803.58,100.0
Neddopro,59,420.76,100.0
NeddyBoi,8,103.91,
NeedzMoreMudkipz,95,827.8100000000001,100.0
Nega_Nebulus,34,9.99,
NeilBroXD,106,428.69,
NekakEIEI,51,263.76,100.0
NekoDTV,61,484.60999999999996,
NekoKing,264,3146.35,
NekoNacho,10,1.99,
Nemata,56,572.56,
NemesisAE,108,1316.21,
Nemoa49,173,2166.71,
Nemuaus,161,1782.37,100.0
Neo5454,299,4309.599999999999,100.0
NeoESWhiteoutZ,26,134.92,100.0
NeoGhostExcalibur,1574,15285.039999999999,100.0
NeoZenith1,108,1263.19,100.0
Neo_Nathan1992,23,299.82,
NeonDrip,78,998.51,
NeonEcho,65,492.68,100.0
NeonFoxWasTaken,36,199.84,
NeonHappyV,21,94.97,
NeonSabre,133,1456.53,100.0
Neon_Jakel,235,1856.29,
Neoquinn,184,2125.62,100.0
NepgearDetsu,442,3986.63,100.0
Nepku_,226,2704.2799999999997,83.33333333333334
Nerdboy264,652,6704.67,
NerdsRepublic-ID-Titch22,36,212.85,100.0
Nerdshred,156,2232.7799999999997,100.0
NerdyDash,108,1175.36,
NerfNerd2,19,104.88,
NerfPenguin,80,705.53,100.0
Nerf_dude25,46,486.68,
Nero203,141,1425.01,100.0
NeroChevalier,252,3362.99,100.0
NeroDarkMC,102,662.23,100.0
NerunHarry,48,410.79,100.0
Nesdurial,165,1605.7,100.0
NesianPower1,3,39.98,
Nessies_Nine_Iron,20,235.82,
NetherCasts,106,1009.15,100.0
NeuroticSilence,203,2440.5699999999997,
NeveRelinquish,63,396.73,
NeverDogTheBoys,33,505.72999999999996,
NeverForgettiRestInRegretti,53,449.65999999999997,
Neverdly,66,836.57,
NeverfailGaming,13,67.95,100.0
NewVoxel,85,1077.36,75.0
NewandImprovedDashie,53,534.63,87.5
NewayC,15,210.87,
Newboy65,598,7452.79,100.0
NewbyGuy,4,17.97,
Newjala,117,326.64,100.0
Newjuls,198,1770.51,100.0
Newkj1,316,3123.2599999999998,33.33333333333333
Newlander95,309,3460.64,
Newtobie,39,293.8,100.0
NextBestThing,28,515.81,
Nextworldgamer,24,168.84,
Nexu-Kun,55,392.75,100.0
Nexus112112,74,466.7,
NexusAU,431,5403.51,87.5
Neztile,28,163.89,100.0
NfC_Tank,140,1540.01,0.0
Nfkted_CS,17,114.93,
NguyenXuanTan,110,979.31,100.0
Ni7rogen,107,1042.34,100.0
Nibble123,103,790.95,100.0
NiceAhTNT,132,951.39,100.0
Nicholai98,129,1152.3899999999999,100.0
NicholasTKalos,32,466.81,100.0
NickLuna,42,426.71,
NickMagnus,219,2237.52,
NickMcGrath,400,4863.83,0.0
NickPavan,35,465.74,
NickSack,264,3025.0,
Nick_S,127,1112.1299999999999,
Nickchat,390,4211.55,40.0
Nickelodeon1337,138,1223.1,100.0
NickiManaj2001,145,1386.72,100.0
NickkCage,2,,
Nickz_,99,668.61,100.0
Nicmyster,373,4249.61,80.0
Nico3392,155,1641.25,100.0
NicolasNic,71,325.68,100.0
NicolasStark,39,212.87,
Nicstr97,46,436.65999999999997,
Niext,15,72.4,
NigelCody,30,135.82,
NiggaZuca,40,117.37,0.0
NiggerFaggot96696969696,46,87.94,
NiggerHD,14,19.99,
Niggerhiiiger,10,19.98,100.0
NighTMarE135,134,1144.31,100.0
NightBladeNC,18,30.97,
Night_Magnus,247,1630.52,88.88888888888889
Nightless490,192,1566.91,75.0
NightlyDawn,358,3299.05,
Nightmare28,53,474.69,100.0
Nightmare3456,378,3766.23,100.0
NightmareBC666,332,3186.35,
Nightxlash,127,1098.1,100.0
Nigletts-R-Us,119,1395.06,
NiiNoFL,9,0.0,
Nikavek,458,6106.54,71.42857142857143
NikhilFifa,170,1027.4,100.0
Nikiad,218,2056.72,
Nikita50111,101,1133.8,0.0
NikitaOsworth1991,10,14.99,100.0
NikkiRox,125,1383.97,100.0
NikoNoPro,1,,
NikoPakowiski,80,508.62,100.0
Nikopiebushbush,52,440.71,100.0
Nim22107,79,731.5699999999999,0.0
Nimkenpoop,58,362.28,
Nin10dork,331,3957.21,
Nindra2041,90,821.37,
Ninghum,33,196.81,
NinjAu,27,70.94,
NinjaAssasin420,209,2471.66,100.0
NinjaAssassinSpecialist,100,575.33,
NinjaBunnyWabbit,38,297.88,100.0
NinjaCowboy96,177,2031.57,71.42857142857143
NinjaG32,108,1104.34,0.0
NinjaJamaicano,44,185.87,100.0
NinjaPrei,53,317.77,88.88888888888889
NinjaZStarz,80,894.51,100.0
Ninja_5ty13,185,2271.39,
Ninja_Kirby7,8,69.95,
Ninjaawesomefuntime,378,5372.0,0.0
Ninjabisket,97,1244.24,0.0
Ninjabunny13,113,901.39,80.0
Ninjachiicken,111,735.52,100.0
Ninjasloth101,14,54.95,
Ninjasnake12,72,637.68,100.0
Ninjinius,173,1686.9099999999999,75.0
Ninosrulz72,25,219.88,
NintySoft77,86,758.34,
Nipleopleus,153,1347.1299999999999,100.0
NippleFk,96,1207.36,
Nipsey,1750,15938.02,100.0
Nirvash-TypeZERO,21,109.9,100.0
Nirvesta,520,6092.889999999999,100.0
Nishanji,60,472.72,100.0
Nishimura,156,1650.93,100.0
NitekN,154,1377.1599999999999,
NitemarePK,304,3089.87,
Nithhogg,193,2234.66,
NitoFirstOfTheDead,144,1174.21,
Nitoxis,44,298.78,100.0
Nitro212,82,727.48,
Nitro_Assassin,152,1811.92,100.0
Nitrogen77,10,14.99,
NitrosYT,56,936.62,100.0
Nivean,122,1580.47,
Nivlack5,78,473.72,
Nixus6,178,2149.67,
Nkikn,108,1323.2,
NoHalalCert,17,239.89,
NoKidsAllowed,33,479.81,
NoMoreURL,252,2565.06,
NoN00bs,114,903.55,
NoNaMe_2NV,39,1090.45,
NoNameAnonymous,56,490.68,100.0
NoObFiGHtEr,49,805.62,
NoOneYouLike,124,517.63,77.77777777777779
NoRiceNoLife,57,544.63,
NoSuccessWithoutSacrifice,71,14.99,100.0
NoSwagm8,105,732.54,100.0
NoTimeToWastHere,9,22.97,
No_URL_Works_For_Me,100,498.65,100.0
NoahGuy,67,391.59999999999997,100.0
Noahy,29,342.85,
NobleLegend,319,3780.67,100.0
NobleOfBirth,353,4429.12,50.0
NobodyBXII,152,1860.4,0.0
NocTurnalX,212,1892.74,
NocturnalKnight2,231,2773.2,100.0
NocturnalPotato,173,1914.93,80.0
NocturnalTaco,9,69.94,
NoculusRift,246,3388.21,100.0
NoelCraftmc,24,75.44,
NoelzyCunt1337,60,351.73,
Nofgzpls,5,69.97,
Noggi31,118,1877.06,
Nogtail,28,359.82,
NoirSuede,39,282.8,
NojLlewxaM,204,2219.72,75.0
Nokai_3310,1,,
Nokumo,149,1495.12,100.0
Nomasuras,132,1463.05,100.0
Nome______Gabriel,1,0.0,
Nomiez,207,2584.4,
Nommnommmonster,84,829.55,
NonoNoNo890,300,3128.67,100.0
Nonono07,54,749.58,
Nontr,61,319.82,
Nonzz,51,707.66,
NoobPromedio,19,79.96,
NoobSybe,149,1230.3799999999999,
Noobishmowa,67,811.61,
NoobsAreUs,12,129.94,
NoobsHaveSpawned,64,407.74,
Noodles4Dayz,283,2985.64,100.0
NookNook,306,3351.35,100.0
Noongar12,148,1194.1,66.66666666666666
NooodleBox,20,343.87,
Noorman,138,989.28,100.0
NoosphereAndTheZone,51,389.79,100.0
NoozNZ,31,332.81,
Nope2315,35,182.87,100.0
Nopeism,12,189.93,100.0
Norgasmic,79,1070.27,
NormanD9819,37,309.76,
Nornauts,90,1013.43,
NosmasAtLan,99,1219.26,100.0
Noster69,579,7395.23,
Nostra-Cantus,46,170.85,
NotACazador,56,378.76,
NotFallow,287,2828.24,
NotForPikachu,1081,8897.57,100.0
NotJamie,100,1454.1399999999999,
NotJustAnyOrange,41,287.8,100.0
NotLikeThisssssss,202,1308.18,
NotRoyston,148,737.4,100.0
NotSeattleSound,29,192.85,100.0
NotSkilled,23,134.89000000000001,
NotSniperMainMr,27,34.97,100.0
NotStomm,127,1401.17,83.33333333333334
NotVinnie,102,1308.31,
Not_So_Drunk,187,2317.57,100.0
Notasbadashitler,226,2614.43,100.0
NotoriousAV11,31,407.79,
NotoriousCunt,7,44.97,
NotoriousNation,26,189.94,
Nova-6,103,602.5600000000001,100.0
NovaL7,82,109.92,
NovaNolife,10,0.0,
Novabeam23,345,4524.37,50.0
NovalisBlitz,54,336.75,100.0
NovalisBlitz2,14,14.99,
Novalus2,23,99.94,
NowFlight,12,110.96,
Nowada,19,59.93,100.0
Noxinator,157,1945.85,100.0
Noxious02,56,320.78,75.0
Nozomikat,108,984.26,87.5
NrGBuffalo,124,1218.31,100.0
NuClearBomba,43,611.64,100.0
Nubsway,105,1129.33,
NuclearUnicorn,67,713.49,
Nuclueus,115,1507.1599999999999,100.0
Nuep,128,703.84,100.0
Nuewman,17,149.88,100.0
Nug-Slut,48,493.64,
NuggeTIINnJa,37,183.84,
Nuggen,33,336.77,
NuggetLeBiscuit,39,123.89999999999999,
NuggetofDicks,222,2679.25,
NuggetyChicken,1,0.0,
Nuhanggamez,68,362.84,100.0
Nukaa_,96,1159.4,
Nullahan,223,2862.2999999999997,100.0
Nultz,152,2246.66,100.0
Numb3r08,51,541.62,
Numpeh,78,917.37,
NutTheSniper,97,884.36,100.0
Nut_Burger,6,54.96,
Nvidia1999,43,517.6999999999999,100.0
Nxit,31,145.89,100.0
NyanKouhai,123,1323.1599999999999,100.0
Nyanonymous,57,589.67,100.0
Nykun,31,344.89,
Nylexis,93,421.22999999999996,
NymphIsBae,89,1002.43,100.0
Nyr1,69,673.65,100.0
NyteWatcher,79,575.68,
Nz1_,66,384.23,75.0
Nzatz,214,829.69,100.0
OATTT,55,580.73,100.0
OATZA405,2,,
OBLONGGAMING,40,580.66,100.0
OBligateTV,148,1656.93,
ODBastard,282,3387.75,100.0
ODsquid,60,629.95,100.0
OFFICIALDRTECHNO,140,1095.29,88.88888888888889
OG-Dog,242,2442.12,
OG1,283,2630.79,100.0
OGBear,39,286.77,100.0
OGChaos,24,206.85999999999999,
OGDelicate,89,265.8,100.0
OGRarity,53,700.62,
OHDAYUMMAHNIGGA,28,119.94,100.0
OH_MY_GOSH,83,1066.35,0.0
OI_Jericho_IO,45,598.64,
OLEFuriozity,161,1871.92,
OMGitsAliAA,60,721.06,
OMGitsaBIKDeek,52,421.65,100.0
OMGpookity,38,184.93,
ONEZZZZ,7,14.99,
ONIEK25,57,293.82,75.0
ONIONZZZ,384,4628.49,
ONNIGHT,15,135.89,
ONyMi,22,187.88,100.0
OOMMGG,80,1082.44,
ORIGINALCHUNKYRECIPE,96,1156.29,83.33333333333334
ORIONSKZE,42,462.75,100.0
ORKIE_PORKIE,16,319.9,
OVTSIBU,26,139.9,100.0
OaThF4TaLiiTy,9,34.980000000000004,
Obama-Vevo,29,294.81,100.0
ObamaHasEbola,60,712.09,100.0
Obamastar,222,2254.41,100.0
Obey_Marko,32,275.82,100.0
Obiwanjezz,217,2421.79,
Obvious_Failure,124,1089.6299999999999,100.0
Obviousness,8,202.87,
Occy,93,817.4399999999999,100.0
Ocraze,69,692.54,100.0
OculusTKO,36,169.89,
OddSockSR,131,1054.16,100.0
OddSocks,94,1472.28,
OdetteArt,24,212.87,
Odomonkey,85,955.38,
Odyssii,115,1248.3,100.0
Oersted_the_Hopeful,10,127.92,
OfamosoJOTACE,71,264.87,100.0
OfficalNotEvenNiNja,41,482.8,100.0
OfficalUberZ,22,237.81,66.66666666666666
OfficerSegars,81,846.59,
Officer_Bathtub,103,824.41,50.0
OfficiaIChlLi,3,34.98,
OfficialAlang,96,1243.3,60.0
OfficialBlanc,32,160.89,100.0
OfficialBread,26,54.96,83.33333333333334
OfficialErchris,240,2447.29,100.0
OfficialF3NIX,28,192.81,100.0
OfficialGoatsmith,292,3976.77,
OfficialIcekraks,94,1407.29,
OfficialKilx,50,355.81,100.0
OfficialLandyy,16,34.980000000000004,100.0
OfficialMiKapp1t,397,3878.64,100.0
OfficialMuir,236,3088.13,100.0
OfficialRagey,30,176.91,100.0
OfficialSenix,90,457.68,40.0
OfficialSenix,90,457.68,40.0
OfficialShroomsy,51,423.71,100.0
OfficialTonyAbbott,137,1685.42,100.0
OfficialTristam,2,19.99,
OfficialVinyldash,409,3697.52,100.0
Officiallele,34,286.87,
OffpeakGames,35,19.99,
OfftheWall,27,264.9,
OficialShok,41,295.68,75.0
Ogargd,81,952.3,100.0
Ogawinha,19,127.89999999999999,
OhBabbyATripple,86,804.39,
OhEnerio,5,59.959999999999994,
OhMoosey,23,202.8,
Oh_Jesus,75,559.74,100.0
OhgodwhereamI,42,448.63,
OhhAyre,16,230.87,
OhhTerry,4,47.96,
OhhYoungyy,32,76.94,
Ohhellotherefriend,44,449.67,50.0
Ojandora,30,284.83,100.0
OkeeYokee,90,646.5699999999999,
Okitaze,45,301.75,
Okkm,8,39.97,
Okomoito,39,147.85,100.0
OldCreeper,10,0.0,
OldLeakyBoat,282,3160.17,100.0
Old_Man_JoJo,47,192.88,
Oliversask,125,682.59,
OlleyMeister,32,190.82,
Ollynomnom,74,975.4399999999999,
OmGwTfLoLrOfLmFaO,225,2957.2,
Omega67679,106,731.56,100.0
Omega9001,172,2203.71,80.0
OmegaMagician,26,194.91,100.0
OmegaTheDesigner,22,200.85999999999999,
Omega_0,89,641.54,100.0
Omegatr0n,15,139.92,
Omeghas,231,1076.66,100.0
Omgicfan9,93,1455.25,
Ominous_Noise,166,1834.02,
Omixodia,49,370.71999999999997,100.0
OmniHorizon,95,873.52,100.0
OmniO_Overide,91,785.57,100.0
Omni_mark,83,1126.34,
Omsni7Sniper7,21,211.89,100.0
Omy_domy,29,89.94,
OnAirVENGEANCE,2,9.99,
OnIy_human,17,199.89,
OnMeth,1,,
Once-ler,24,280.85,
OnceUponAGoat,93,1161.34,100.0
One-EyedKing,48,261.79,
OneAndOnlyTrake,46,254.84,
OneEyedWolf,296,3454.67,88.88888888888889
OneHellOfAGamer,147,2098.84,100.0
OneHundredvz,87,573.6,100.0
OneNiceURL,448,4342.0599999999995,100.0
OnePieceAce,177,2375.89,100.0
OneShotOneKill-NoLuckJustSkill,55,331.71000000000004,100.0
OneTrueLegend,114,1770.98,
OneandOnlySwagKing,358,4400.5599999999995,100.0
OneandOnlyTickle,82,1089.35,
Onemaponly,136,1461.12,100.0
Oneofthenothings,269,2012.91,
Onge59,85,904.36,
Oniityan_H,56,688.65,33.33333333333333
OnionCum,85,749.49,0.0
OnlyOneJob,122,1297.27,100.0
OnnixGaming,37,704.74,
OnyxHavok,217,2823.25,100.0
OoDFLoOFIELD,58,661.65,
Oodan432,119,879.43,100.0
Oogamonsta,125,1436.01,
Oondy,475,4962.5199999999995,
OpTic_Juniors_,9,0.0,
OpTic_Shiftcrisis,2,9.98,
Opal_mine,77,906.79,100.0
OpaopapaGamer,47,166.82,100.0
Opatysmile,44,394.65999999999997,
Opchilly,9,100.91,100.0
Ophelliac,40,539.73,
Opportunity396,61,833.53,100.0
Opressed,70,998.52,
OptioMajoris,72,779.55,100.0
OrackBobama,126,1606.1,0.0
OracleOzai,185,1958.48,
OrangJagoBanget,28,98.91,100.0
OrbitalEgg,69,896.4599999999999,
Orbzify,8,229.94,
OregonNegus,20,119.91,
OrientalGaming,89,980.4499999999999,100.0
Orifromtheforest,247,824.48,100.0
OriginalPredz,108,1600.25,100.0
Orik306,191,2096.71,
Orphaned,92,1079.68,100.0
Orpheus149,27,63.92,
Orpington,111,765.55,
OscarStone,71,506.69,100.0
OscarSuperhero,59,466.57,
Osiris5622,95,1176.36,100.0
OtakuMode,17,44.96,
Otakuku,42,498.75,100.0
OttomansRinSpace,24,114.91,100.0
OuktoberFrist,64,253.64,100.0
OurFlyGod,27,95.42999999999999,
Outbackalien,3214,24417.73,100.0
OutdoorKitchen,601,6608.25,
Outsider,288,3609.86,80.0
Ovakil,298,3189.86,66.66666666666666
OvenMaker,99,1063.29,
OverLordwolf,43,475.78,
OverLurd,29,304.84999999999997,
Overnold,1,,100.0
OversizedGherkin,24,116.89,
Overwhelmer,322,3760.39,
Owlake,25,170.89000000000001,100.0
Owlexx,9,66.95,
Owlybastard,236,2787.64,50.0
Ownaj,60,777.6,100.0
Owned7,50,578.72,
Ownedyou96,23,149.9,100.0
Ownerlol,107,1164.32,
Ox2009495,59,755.5799999999999,100.0
OxfordMonsters,55,555.5699999999999,
OzFurStrom,462,4515.93,100.0
OzL0,79,1086.44,100.0
OzLocutus,706,7238.38,
OzMrFox,55,514.58,
OzaurisYT,39,246.82999999999998,100.0
OzfurAtlas,125,1560.08,66.66666666666666
OzzieAparoid,81,984.29,
OzzyTheBarbarian,1294,13016.07,100.0
P06O,368,3264.14,
P1RATS3,21,107.92,100.0
P1cklez,62,447.69,100.0
P1kill,4,0.0,
P4RaDise23,31,298.83,
P51DWT,88,394.79,85.71428571428571
PABLOVSKI,35,37.97,100.0
PALAMMY,14,24.98,
PALYI,18,34.980000000000004,
PANDORA895,170,2171.22,
PARSBRINE,1,,
PAW11Y,41,229.87,
PApab0y,100,1296.22,50.0
PBCharlie,13,100.91,100.0
PDBgustavo,11,0.0,
PDOSattack1337,40,410.75,
PEANUTS4,98,778.4499999999999,
PENGAmurungu,128,1581.05,100.0
PETEGEE,37,189.89,
PHDinNipples,40,462.78000000000003,
PHI11IP,7,34.980000000000004,
PIMPBOT3000,8,39.96,
PINEAPPLESJUSTSTAHP,11,34.97,100.0
PLASTOSPLEEN,31,306.83,
PLAYERHELEN,27,255.76,
PLTC,74,330.73,100.0
PLZACCEPTTHEURL,45,147.9,100.0
PLZGIVEMEANOOSE,80,484.8,
PMTonyAbbott,87,278.78,
PMY4CM,14,99.92999999999999,
POISON_OAK,17,75.94,100.0
POKESTEAM,130,1377.2,100.0
POMFP0MF,1,14.99,
POOFTARINO,41,398.75,100.0
POOTISINGEVERYTHING,37,314.8,100.0
POOTISSPENSOR,26,211.81,
POTATOESandPIES,88,710.5699999999999,
PPanther,62,664.61,100.0
PRAWxEMIT,75,992.56,
PROGAMER963,189,2481.66,90.0
PROGERIAWN,10,69.95,
PROUNSC,34,123.89999999999999,
PR_JT,14,159.89,100.0
PRsvn,44,337.81,100.0
PSDel,231,2178.15,100.0
PSHD,131,1285.33,
PSLOVER9,599,1718.73,100.0
PUGSAREPRO,155,1573.02,66.66666666666666
PWNSTARS,106,1397.2,
PaNaCkajewiuf,62,735.61,
PabloEso,118,1301.22,0.0
PabloSanches,116,1168.25,
PacStaff,22,29.98,
PacificCandy,121,1133.09,
Packdaddy,189,2044.44,
Packmanman,79,947.49,100.0
PadukSteam,320,3209.82,100.0
PaiJolno,115,982.9699999999999,
Paisy,100,739.69,
PajaSampoerna,37,484.69,100.0
PajamaSam29,311,3156.64,100.0
PakSixxx,4,19.99,
Paladin69,56,174.91,100.0
PalladsBalladOfSallad,152,1318.04,100.0
Palony,67,636.66,100.0
PanConHielo5,61,527.75,
Pancakesandbacon,197,1983.45,80.0
PandaCommandaa,99,1216.32,100.0
PandaCorn666,131,695.56,60.0
PandaMessiahFromChina,100,1012.21,100.0
PandaPanda2o1,73,671.62,
PandaUntilTheEnd,53,348.85,100.0
Panda_Boots,481,5224.64,100.0
Pandaliti,164,1120.24,66.66666666666666
PandamoniumX,73,582.63,
PandasBeSwagLiek,6,9.99,100.0
Pankyu,37,492.7,100.0
Panosan,19,267.91,33.33333333333333
PantsMcgee,24,197.82,
Panx2,19,74.96,100.0
PanzerGuy,153,1552.1,66.66666666666666
Pao_Of_War,19,9.99,100.0
PapaJohnGaming,49,414.74,100.0
Papanoida,102,1107.25,100.0
PapasFritasSaladas,23,234.82,100.0
Papillon26,108,696.35,0.0
ParaChymp,122,951.38,100.0
Para_War,254,2886.41,
ParadoxoGayman,32,229.85,
ParalysedChook,177,1777.73,100.0
Parappatherapperisbest,51,396.71999999999997,100.0
Parexion,327,4236.7,
Parkourjedi,77,803.53,
PartNoxious,29,364.76,100.0
PartlyLukerativ,494,5577.94,
Party711up,23,224.84,
PartyHearty,137,1904.8899999999999,
Party_ftw78,23,234.88,
Pasta_Dragon,32,249.79,
Pastchum27,67,851.48,100.0
Pastor_Of_Muppets_91,135,1830.95,100.0
PastyAsian,39,532.76,
PatSWAG,490,6075.08,75.0
PatchyTV,48,664.66,
PatheticGamers,147,1902.08,
Patitoh,32,452.7,
Patonsa,376,2654.19,
PatrickNumber2,5,0.0,
PatrickRD,54,415.82,100.0
Patrickjparedes,57,747.6,100.0
PatrioticSteam7,48,712.51,100.0
Pattoh,73,997.54,
Paulie1333,81,634.53,100.0
PaulieD,83,983.37,
Paullytee,54,642.64,
Pavilionv2,50,438.7,
Pdhelliot,173,2110.65,100.0
PeaceEagle,126,1513.06,66.66666666666666
PeaceofCakee,26,197.89,
Peaceproducts131,143,1741.95,100.0
Peappy,86,843.65,100.0
Pedacker,235,1922.71,100.0
Pedil,92,1003.31,100.0
Pedrks,11,49.97,
PedroAssaf,109,857.43,100.0
PedroFranja,96,723.47,100.0
Pedro_Alberto,59,330.8,100.0
Pedrozimnho,1,,
Peekaaboo,64,645.67,
Peeko98,105,1189.23,
Pein_Akatsuki,17,94.94,
Pekong,67,220.9,
Pelicam,3,24.98,
Pelsworth,69,681.5799999999999,0.0
Pemalite,492,5606.07,75.0
Pendragonal,67,783.59,
Pendulem,134,1550.17,
Penepenene,23,242.83,
Penguimson,46,268.81,100.0
PenguinAKandreas,113,822.56,100.0
PenguinKnightPE,303,1733.1,100.0
PenguinSRPrince,1,,100.0
PenguinsOP,97,771.53,100.0
PepelotasCrew,27,128.93,
PeppasMemes,17,219.92000000000002,
PepperMinty,55,548.08,100.0
Pepsiporn,640,6709.08,100.0
PercyPoison,123,1037.25,
Perfxct,59,760.65,
PerishNRot,24,179.92,100.0
Persone,23,39.97,
PerturbedKoala,91,1314.41,100.0
Peru4life,49,176.85,100.0
PeskyPixel,25,289.76,
PetGamer,79,840.43,
PetXeno2,23,0.99,
Pete14081,170,1764.78,100.0
PeteBurger,40,360.69,
Peteluke,90,962.22,100.0
PeterHua,94,1034.24,
PeterpiperPickedApeper,10,44.96,
Pewpewr,122,739.48,
PeyoteKing,163,1896.68,
Peyton_Eve,132,1507.41,100.0
PezzaPerry,40,638.64,100.0
PhamSandwich,170,1969.8799999999999,
PhantasyStar,44,400.65,
PhantomValeray,35,552.72,
PhaseBlazeThe7th,70,581.5,100.0
Phasmore,220,2228.36,0.0
Phatlipz,166,1932.71,
Pheress,35,344.85,100.0
Philipsgz,28,212.9,100.0
