user_id,recommend_percentage
cheMOS,100.0
76561198064935172,100.0
XXNJRXX,100.0
KingGaahl,100.0
sourwarrior,66.66666666666666
76561198064947769,100.0
76561198064948275,100.0
76561198064953533,100.0
Thisurlhasmadgainstobesoswole,100.0
76561198064983179,100.0
76561198064985698,71.42857142857143
76561198064993012,100.0
76561198065001162,100.0
76561198065002141,100.0
76561198065004251,100.0
AfterGl0w,100.0
76561198065036786,100.0
DozeBalls,100.0
76561198065054037,100.0
Rdmsco11,100.0
RhythmGaming,100.0
EdwardCjoulle,100.0
76561198065087642,100.0
dominozpizza-r-us,100.0
76561198065098570,100.0
ktrannasaurus,100.0
76561198065120027,100.0
76561198065150170,75.0
76561198065151106,100.0
76561198065161919,100.0
76561198065162092,100.0
76561198065162285,100.0
gridalpine,100.0
tiddiesm80,100.0
76561198065227691,100.0
traviantrav,100.0
cunninggorilla,100.0
76561198065259832,100.0
76561198065269662,100.0
memmzy,100.0
76561198065305102,100.0
Jnmbl,100.0
SuperGizmo64,100.0
corporalecho,85.71428571428571
76561198065326032,100.0
daszero,100.0
76561198065335003,100.0
76561198065338189,100.0
76561198065351104,100.0
porqueyu,50.0
mr10166,100.0
DivinationGamingAU,100.0
434546464,100.0
76561198065389357,100.0
76561198065392001,100.0
_alien,100.0
76561198065393275,100.0
76561198065412334,100.0
76561198065416634,66.66666666666666
alphasniperta2,100.0
76561198065423310,100.0
76561198065425605,100.0
76561198065426720,100.0
gamersnz404,100.0
76561198065429967,100.0
76561198065438445,50.0
76561198065444285,100.0
76561198065445229,75.0
76561198065446443,100.0
toruxas,100.0
76561198065450751,100.0
CockLads,100.0
76561198065451953,100.0
camblam94,100.0
TWILLWOLF,100.0
76561198065478709,100.0
76561198065489132,100.0
76561198065493192,100.0
ej908,100.0
76561198065504091,100.0
76561198065509847,0.0
torvexinator,100.0
happyparenting,100.0
76561198065553328,100.0
76561198065562048,100.0
76561198065598964,100.0
76561198065601268,0.0
blazeng,100.0
76561198065606007,100.0
76561198065633680,100.0
ItsMyMommasRecipe,100.0
76561198065643877,100.0
76561198065674303,100.0
prestigiousprussian,100.0
76561198065696849,100.0
76561198065702678,100.0
76561198065711375,16.666666666666664
rangalocks,100.0
76561198065723606,100.0
Minburra,100.0
735102120,100.0
dalash,100.0
teimportaesto,100.0
76561198065763437,100.0
76561198065776361,0.0
76561198065776724,100.0
milolego,100.0
76561198065779563,100.0
76561198065784909,100.0
chelsea160402,100.0
76561198065820911,100.0
sebastian7789,100.0
ProSniperCOREY,100.0
Dankscopingmemes911,100.0
78493,100.0
76561198065840121,100.0
sean1090,100.0
Newjuls,100.0
bkjk,100.0
76561198065874502,100.0
76561198065877494,100.0
darkniya,100.0
76561198065886270,100.0
pedro2579,100.0
omcdo,100.0
76561198065933264,100.0
76561198065940365,100.0
thiago2010ful,100.0
76561198065955655,100.0
DerpingKoala,77.77777777777779
GummyOS,100.0
76561198065989990,100.0
ponkypine,100.0
76561198066019021,100.0
xMedian,100.0
sunnydazeex,80.0
76561198066058896,100.0
stratex5,100.0
fabiopotato,100.0
76561198066130445,100.0
rekwah,0.0
76561198066140787,75.0
tadlicated,50.0
76561198066160162,80.0
76561198066162030,66.66666666666666
tomscam,100.0
RhiRhiRhitard,100.0
76561198066178108,100.0
Hydreigon_44,100.0
coil71,100.0
NinjaBunnyWabbit,100.0
y7h8o,100.0
sammyishere,100.0
76561198066247086,0.0
76561198066250799,100.0
76561198066251179,100.0
76561198066261069,100.0
76561198066261945,100.0
76561198066287933,50.0
war_to_hell,100.0
CwamyPoo,100.0
xdomokunn,100.0
JBEQUAN,100.0
76561198066371009,75.0
76561198066375266,100.0
76561198066377074,100.0
76561198066380534,100.0
son113,100.0
xMxCxNinjax777x,100.0
sam_allen1,100.0
76561198066441288,100.0
matt1255555,100.0
miesmo,100.0
76561198066448654,75.0
DementedSwag,83.33333333333334
76561198066467349,100.0
SwaRIsLoveSwarIsLife,100.0
Chivz,100.0
76561198066516923,100.0
76561198066521422,100.0
yurisahao,100.0
brotherjovan,100.0
Gaming_lover,0.0
76561198066563441,100.0
76561198066578003,100.0
SasukeUchiha,100.0
76561198066581358,100.0
76561198066587015,100.0
76561198066595883,100.0
ermanurmagersh,100.0
StrayaCunnys,100.0
miraco12,100.0
76561198066668960,66.66666666666666
76561198066674501,100.0
lizzy_lou11,100.0
76561198066701973,0.0
76561198066704836,100.0
rielle20,100.0
caqui99,100.0
venom213,100.0
76561198066722478,100.0
legolasd,100.0
Camzarg,100.0
daisyw,100.0
s3ba5t13n,100.0
76561198066772381,100.0
76561198066776523,100.0
76561198066778792,62.5
yesiamtall,100.0
76561198066784792,75.0
76561198066804829,100.0
76561198066807290,100.0
mrelf,100.0
AquaLazor,85.71428571428571
111190869,100.0
ashley6883,100.0
ayylilmayo,100.0
76561198066872262,100.0
76561198066885306,100.0
76561198066899978,100.0
nataaloli,100.0
76561198066905703,0.0
76561198066908782,100.0
76561198066920208,100.0
76561198066935844,100.0
meZulu,100.0
76561198066948279,100.0
76561198066949312,100.0
76561198066958950,100.0
76561198066961576,100.0
76561198066969270,0.0
76561198066974978,100.0
76561198066976132,100.0
76561198066976180,100.0
chenzie,100.0
76561198066986281,100.0
LPTHTF2,100.0
NiggaZuca,0.0
xdstrange,100.0
therealtomschuster,50.0
dhansvid,100.0
76561198067029795,100.0
76561198067034890,100.0
chuunnn,50.0
76561198067044085,0.0
76561198067057443,100.0
pablow12345,100.0
76561198067081484,100.0
106816544,100.0
76561198067090020,100.0
76561198067098292,0.0
AnimeHex,100.0
storagenez,100.0
neoandmeo,100.0
gabethedoggod,85.71428571428571
76561198067127217,100.0
Ackkracck,100.0
bail420,100.0
Teamfortress2016,100.0
drvengele,100.0
Mattosization,100.0
thatevilgenius,100.0
76561198067194883,0.0
76561198067200849,100.0
76561198067201254,100.0
NakeeySon,100.0
76561198067237953,66.66666666666666
76561198067255082,100.0
76561198067260542,100.0
76561198067266515,100.0
dynamoburrito,100.0
patrickkd1,100.0
ShirukeiPoH,100.0
BigDogSteeeeeeze,100.0
jeshdotcom,100.0
denizyanki,100.0
HarrisonSteam34,100.0
4hwei,66.66666666666666
Says_REKT,100.0
76561198067363479,66.66666666666666
76561198067371563,100.0
microsoftwordwastaken,100.0
Z3R0ARMY233,100.0
STARKILLER17890,100.0
76561198067431798,100.0
nicefellow,100.0
76561198067492431,50.0
mr_monkey09,100.0
Mir007,0.0
76561198067505065,100.0
glorytothedprk,100.0
76561198067514928,100.0
svolmanis,100.0
76561198067518878,100.0
76561198067519201,100.0
xMsPanda,0.0
76561198067531628,50.0
jcksm61,100.0
BrrownBearr,100.0
trolowik,100.0
76561198067593799,100.0
76561198067598930,100.0
76561198067602706,100.0
SMDA,100.0
76561198067607507,100.0
76561198067613878,66.66666666666666
76561198067633808,100.0
DankASFMemes,100.0
goddeitysaviour,50.0
76561198067646194,100.0
76561198067688271,100.0
bmxliam,100.0
GVOS,100.0
memes2k18,66.66666666666666
76561198067704131,100.0
patrickdahatrick,100.0
76561198067711740,100.0
76561198067727994,100.0
red_og,100.0
TerrariaMod,100.0
76561198067736118,0.0
verraldo,100.0
Willyloo,100.0
76561198067755161,66.66666666666666
Hudra12,100.0
Lanocra,100.0
76561198067771967,62.5
76561198067774287,100.0
76561198067794298,85.71428571428571
StillChong,100.0
76561198067818566,100.0
76561198067824493,100.0
76561198067833100,100.0
76561198067841857,100.0
deo1199,100.0
elarto56,100.0
76561198067875234,100.0
DansHome2,100.0
death115,100.0
billyjmc,100.0
76561198067891679,100.0
76561198067892662,50.0
chapolinchgamer,100.0
76561198067906460,100.0
76561198067910635,100.0
76561198067927375,100.0
ItsMalvi,100.0
Scrfiin,100.0
76561198067953136,100.0
weeeooowww,100.0
76561198067996086,100.0
76561198067997800,100.0
I_really_dont_know,100.0
76561198068004397,66.66666666666666
76561198068013690,0.0
keractagon,87.5
76561198068036732,50.0
76561198068038586,100.0
Chirox21,100.0
76561198068069208,100.0
tmailler,100.0
76561198068069824,100.0
r1gby3,100.0
xShaxix,100.0
76561198068079333,100.0
xboctisbest,66.66666666666666
76561198068085975,100.0
76561198068086260,100.0
MrCucumberSauce,50.0
aflooser,100.0
godpostal,100.0
oldskool_retro,100.0
76561198068121871,100.0
76561198068125093,100.0
iforgotusername,100.0
jeremytan05,0.0
keaty100,100.0
76561198068141385,100.0
EdgyAllenPoe,66.66666666666666
76561198068149601,100.0
vardyparty,100.0
76561198068164387,100.0
76561198068187703,100.0
76561198068197203,100.0
76561198068205361,100.0
76561198068207168,100.0
margeobur,100.0
76561198068232371,100.0
76561198068233289,100.0
76561198068234646,100.0
76561198068236546,100.0
76561198068242211,100.0
daflyinskwirel,100.0
24453,66.66666666666666
Peteluke,100.0
shdetectivetaco,100.0
76561198068265347,66.66666666666666
76561198068265818,100.0
76561198068283671,100.0
oyhoyminoy,100.0
kolreasdasdasd,100.0
76561198068325461,100.0
76561198068329154,100.0
DOTAultimate321100,100.0
76561198068340253,100.0
SandyTheWeeb,100.0
2448531,100.0
76561198068356197,100.0
cooltitan,100.0
isaacredfist,87.5
76561198068387908,100.0
76561198068388326,100.0
76561198068401927,100.0
76561198068409852,100.0
kaio-ken,100.0
axarator,83.33333333333334
SerenityAndCans,100.0
76561198068459426,100.0
ozzot2,100.0
76561198068478204,100.0
76561198068481390,100.0
76561198068485743,100.0
EntryFraggerLmao,100.0
76561198068500978,100.0
76561198068506683,100.0
76561198068507282,100.0
76561198068523806,100.0
76561198068547407,100.0
D-Frag,100.0
76561198068572619,100.0
ezrakoenig,100.0
76561198068596019,100.0
76561198068601242,100.0
TechyMofo,100.0
76561198068613434,100.0
BurntToastCasual,100.0
76561198068618361,100.0
76561198068620780,100.0
fusvanhaim,100.0
revickz,100.0
76561198068644182,100.0
osmosisbinlaiden,100.0
76561198068647197,100.0
octagu,100.0
76561198068653657,0.0
dogeBH,50.0
76561198068655831,100.0
76561198068665116,100.0
romejanic,100.0
76561198068676686,100.0
TheMegaman96,100.0
76561198068691029,100.0
NeoZenith1,100.0
bibz121,100.0
76561198068747650,100.0
ipoyyy,100.0
doyalikemygun_player_of_games,100.0
76561198068781381,100.0
Blew72,100.0
76561198068855801,100.0
fekoffucomunist,75.0
AstrazHD,100.0
ThomWin,100.0
76561198068892536,100.0
76561198068960493,100.0
XbuffyX,100.0
76561198068981362,100.0
JustGetShrektGaming,100.0
76561198068990827,100.0
UGPanda,100.0
shialebeoufmeme,100.0
76561198069014271,100.0
Fistfullofjam,50.0
76561198069032355,100.0
76561198069037365,100.0
fael7,100.0
ashcraft11,100.0
76561198069049572,100.0
hakimijabba,100.0
76561198069052461,0.0
76561198069062368,100.0
76561198069063597,100.0
76561198069066120,100.0
76561198069076906,100.0
76561198069079582,100.0
76561198069088118,100.0
76561198069089973,100.0
76561198069091678,100.0
MajesticRickGrimes,50.0
DaRkyOuTuBe,100.0
76561198069107852,100.0
76561198069112012,100.0
fatpaynus,100.0
beegeemdfk,100.0
Count_Douch,100.0
mypetjewjew,100.0
76561198069162472,100.0
jackodave,100.0
Katzieon,75.0
mightywallposter,100.0
76561198069172038,100.0
76561198069172206,100.0
Slavonic,100.0
76561198069187824,100.0
ihavebadballslol,100.0
traetlad,100.0
therealwascal,100.0
TrexorX,100.0
ThePON3Wolf,66.66666666666666
76561198069249316,100.0
76561198069250086,100.0
76561198069278752,100.0
Bigodyddasa,100.0
kesduja,100.0
76561198069299144,100.0
76561198069330970,100.0
76561198069334653,100.0
76561198069366851,100.0
dmitry_who,100.0
76561198069399322,0.0
76561198069399454,100.0
76561198069404035,100.0
Gutzen,100.0
_absolutezero_,100.0
6367468774734664754,100.0
76561198069467772,100.0
BrodiePlayz,100.0
Xavierdotcom,100.0
Esenix,100.0
76561198069485775,100.0
76561198069486326,100.0
funky4tacos,80.0
76561198069487879,100.0
imthedankestofthedankest,100.0
Chunkmonky7,100.0
76561198069493443,100.0
76561198069514229,100.0
harbirboisawesome,100.0
PussySlaya69420,100.0
ruemz1,100.0
realSMFC,100.0
cytress,100.0
Steam-TennisBall,0.0
76561198069548029,100.0
theserarepierogidoe,100.0
razzer_serbia_2,100.0
43643532,100.0
76561198069567985,100.0
76561198069575870,100.0
76561198069583492,0.0
CS101HU,100.0
76561198069590590,100.0
76561198069598294,100.0
76561198069599200,100.0
Element_Tempest,100.0
61241571,100.0
MitchThePenguin,100.0
Afanofstaff,100.0
76561198069609576,100.0
ohmygodtheykilledkennyyoubastard,0.0
76561198069623107,100.0
76561198069625198,100.0
76561198069628927,0.0
LivingThought,100.0
_Jezzah_,100.0
DeCaptin,100.0
aerodynasaur,100.0
Shotfirerkid,100.0
76561198069679264,100.0
76561198069688312,100.0
76561198069688746,100.0
Ifeelfree,100.0
76561198069694509,100.0
FacelessSweatshopWorker,100.0
herplerp,100.0
76561198069732280,100.0
76561198069747054,80.0
76561198069751836,100.0
76561198069754179,100.0
Awobabobbob,100.0
76561198069812039,100.0
76561198069821382,0.0
76561198069827380,100.0
76561198069834813,100.0
KnightSC,100.0
69133709,100.0
darthdan97,100.0
76561198069898048,100.0
76561198069902636,100.0
76561198069903288,100.0
76561198069905372,100.0
billread99,100.0
76561198069921017,100.0
firstshop,100.0
76561198069930839,100.0
General_Fish,100.0
76561198069987074,100.0
expos,100.0
76561198069987808,100.0
KRISPY_DREME,100.0
76561198069993286,100.0
76561198069996401,100.0
76561198070011469,100.0
76561198070022613,100.0
76561198070029001,100.0
76561198070074638,100.0
76561198070077764,80.0
WDZMagikarpTrB,100.0
76561198070080626,100.0
76561198070083977,100.0
isoleri,100.0
gato15,100.0
76561198070102633,0.0
76561198070156335,0.0
76561198070159974,100.0
irekturmum,100.0
76561198070166636,50.0
xXOdysseyXx,100.0
SavageLad,50.0
Fallout_BlackJack,50.0
Yadhplayer,100.0
76561198070216320,100.0
76561198070219608,100.0
royrox,75.0
76561198070255796,100.0
Jamez_Hearn,100.0
76561198070267001,60.0
ShanonLilleyman,0.0
76561198070293067,100.0
supersayianswagger,100.0
76561198070340430,100.0
timetravellingalchemist,100.0
d3ejay,100.0
kushxmaster420,100.0
76561198070372487,100.0
76561198070376530,100.0
76561198070400539,100.0
76561198070404546,100.0
LeAllien,100.0
suckmyafghandick,100.0
76561198070413236,100.0
JagerIsAmazing,71.42857142857143
tafara12,100.0
76561198070427975,100.0
76561198070436551,100.0
iamill,100.0
dkdakter,100.0
76561198070475435,100.0
TJBAnarchy,100.0
76561198070489621,100.0
76561198070493014,100.0
MasterMindz,100.0
Galaxy_Raptor,75.0
mcustoms,100.0
76561198070512195,100.0
Ellaxoxo,90.0
shrubthebush,100.0
76561198070544779,100.0
oceanbleu,100.0
TenksGo,100.0
platypusdude23,100.0
76561198070578079,0.0
76561198070612900,66.66666666666666
Xxx_WindowsVista_xxX,100.0
76561198070620821,100.0
76561198070633333,100.0
Adrianobukvic,100.0
76561198070643382,100.0
76561198070651185,100.0
76561198070653163,100.0
YodaHoda,100.0
76561198070685522,100.0
76561198070691414,66.66666666666666
_Craft,100.0
76561198070698244,66.66666666666666
76561198070710816,100.0
xkelsable,100.0
xRainbowPubes,50.0
76561198070735417,100.0
76561198070736657,0.0
618554,100.0
sirswaggins,100.0
WANKING_PEACH,100.0
76561198070772882,100.0
whackojacko123,100.0
76561198070785891,100.0
76561198070789920,100.0
76561198070809176,100.0
76561198070812159,100.0
76561198070812992,100.0
jackktee,100.0
76561198070817727,0.0
76561198070894525,50.0
76561198070920396,100.0
76561198070924701,100.0
RyderOriginal,100.0
76561198070930126,0.0
ktsuy,100.0
Hidden_Hood,100.0
76561198070940556,100.0
76561198070940816,100.0
76561198070941005,100.0
Xasion,100.0
rearae,100.0
76561198070982854,100.0
Texnocsgo,100.0
76561198070987540,100.0
LukasYip,80.0
76561198070997482,100.0
76561198071009915,100.0
Dizzypoke,100.0
76561198071042913,100.0
FoXyY_,100.0
LunarFreez3,100.0
RAZERSTRIKE,100.0
AndrewBian,100.0
hitlersokiguess,0.0
seeejayy,100.0
joaxinrisas,100.0
76561198071089080,100.0
ElliotTheHors3FuCk3r,100.0
76561198071102795,100.0
76561198071110439,100.0
76561198071113636,100.0
MegamanFury,50.0
76561198071116663,100.0
76561198071117429,100.0
76561198071123773,100.0
76561198071135296,100.0
LovableTemScrapbank,100.0
76561198071154641,100.0
MateusBeta,100.0
544542132154524145,100.0
yungwaste,100.0
CanDucksFly,100.0
AutismFwends,100.0
DaWibbles,100.0
alphasolar,100.0
kamiwapax,100.0
TheBabadookDook,100.0
drake7758,100.0
yhagozanon,100.0
ToXiK-FtW,100.0
thehoboking,100.0
A1ntEzyBeinSqky,100.0
ratchetfromglenrust,100.0
Trunga,100.0
76561198071251699,100.0
AUNSAK123,100.0
76561198071258351,100.0
76561198071259016,100.0
Crunchlaw,100.0
caretaker25,100.0
sketchyboy,100.0
76561198071270792,100.0
76561198071270860,100.0
420fedora,90.0
76561198071318209,100.0
darendarenson,100.0
76561198071327640,100.0
whyareyoubotheringwiththis,60.0
76561198071354146,100.0
76561198071365748,100.0
76561198071379867,100.0
76561198071383193,100.0
maxmaker12,66.66666666666666
hilmanhambali,100.0
33442,100.0
silver4ismypeak,66.66666666666666
ruyanisme,100.0
76561198071429557,0.0
76561198071436243,100.0
76561198071442543,100.0
76561198071443125,100.0
Lad123,100.0
76561198071453688,100.0
76561198071454865,100.0
sem12347,100.0
76561198071502745,0.0
76561198071514612,100.0
failpunch,100.0
mathzar,100.0
puntduck,100.0
76561198071558766,0.0
mrtenacity99,100.0
bsdp123,0.0
kittydismount,100.0
76561198071593272,100.0
KyneticOfficial,87.5
Neztile,100.0
Karontik,100.0
Hazzamiester,100.0
76561198071617471,100.0
ETK-KnightPizza1,100.0
76561198071642416,50.0
76561198071649256,100.0
76561198071657521,100.0
elnicoWTF,100.0
huywin,100.0
ZooMMZ,100.0
76561198071680931,100.0
flightdrive,100.0
Ticfire,100.0
Trollz4ya,100.0
76561198071743525,100.0
76561198071755703,57.14285714285714
76561198071767759,100.0
76561198071770286,100.0
codyhallwildlife,100.0
JacTehSharp,100.0
76561198071782537,100.0
SpongeNips,100.0
76561198071793314,100.0
ScarfySniper,100.0
yuansu,100.0
76561198071815977,50.0
matchd,100.0
76561198071819981,100.0
76561198071822951,50.0
76561198071835945,100.0
76561198071836212,100.0
jokasavage,100.0
munholi,100.0
HPiN,60.0
Wiggyispro,100.0
76561198071851606,100.0
76561198071859251,100.0
76561198071862339,100.0
Zueiramaster,100.0
76561198071896910,100.0
ips3,100.0
AZNANG,100.0
76561198071901614,66.66666666666666
76561198071907909,100.0
acute_kitten,50.0
RagerCraft,100.0
d4n0d0r3,100.0
edmartin,100.0
Meepperoni,100.0
ShutUpAndGame,100.0
76561198071949176,100.0
76561198071972124,100.0
TheThriller,100.0
Tcing,100.0
zachisafuckwit,0.0
76561198072023996,100.0
76561198072030570,100.0
76561198072033098,100.0
mindtty66,100.0
76561198072043722,100.0
itchiwawa,100.0
smaltninja,100.0
76561198072053388,66.66666666666666
Skordeman,50.0
xeomap001,100.0
FireJacko1,100.0
plskeelkan,100.0
76561198072088242,100.0
76561198072088500,100.0
76561198072110631,100.0
sniparsxx,66.66666666666666
76561198072118386,100.0
Apex_Plays,50.0
76561198072126118,100.0
PajaSampoerna,100.0
76561198072135272,100.0
76561198072139710,100.0
76561198072151803,100.0
76561198072155632,100.0
alexsandroo,100.0
76561198072171461,100.0
76561198072171484,100.0
luxayo,100.0
HyannnHeeee,100.0
76561198072186503,100.0
76561198072190060,100.0
76561198072199166,100.0
ararememe,100.0
Egames101,100.0
76561198072244495,100.0
76561198072265305,100.0
76561198072269248,100.0
nathrem1,100.0
pnktoud,50.0
76561198072280354,100.0
76561198072284074,100.0
k_i_l_l_yourself,100.0
76561198072296324,100.0
zcan,66.66666666666666
wooissalty,100.0
76561198072318951,100.0
Dop3y_Snip3r,100.0
yourgloriousleader,100.0
76561198072328653,100.0
patbarlow69,100.0
76561198072352707,100.0
76561198072353989,100.0
juvd,100.0
76561198072365752,100.0
sillyguy715,100.0
jaspooer,66.66666666666666
junstan,100.0
thadvious,100.0
ConnorIsAlreadyInUse,100.0
76561198072404996,100.0
76561198072406008,100.0
_KenCarlos,50.0
thebonk,100.0
76561198072435651,100.0
elducttape,75.0
cyan101,100.0
76561198072473008,100.0
soloqhero,100.0
76561198072476507,100.0
76561198072491476,100.0
76561198072499799,100.0
Da_Roo,100.0
76561198072505649,100.0
76561198072522161,100.0
Genesiszs,100.0
76561198072541428,100.0
blindfrog42,75.0
76561198072559414,50.0
sparksflynn,100.0
76561198072569018,100.0
XxmanoxX,100.0
76561198072573871,100.0
ViniReaper,100.0
juan1035,100.0
76561198072596405,100.0
FludReturn,100.0
IDontUseSteamAnymore,100.0
76561198072604584,100.0
Andromnicus,80.0
76561198072617841,100.0
nimoxnazgul,100.0
Minigamin,100.0
76561198072649686,100.0
76561198072654697,100.0
76561198072660460,100.0
76561198072660787,100.0
OfficalUberZ,66.66666666666666
76561198072695987,100.0
HybridWolfKyle,100.0
76561198072699067,100.0
76561198072706321,100.0
WhipDip,0.0
rioblu445,100.0
76561198072728913,100.0
76561198072729088,50.0
76561198072730323,100.0
ArbiterSenpai,100.0
NeoESWhiteoutZ,100.0
King_Dorkus,100.0
76561198072746635,100.0
76561198072747255,100.0
76561198072756457,100.0
LadyLegasus,100.0
76561198072777210,100.0
76561198072778927,100.0
76561198072779151,100.0
hjohnstone,100.0
SimplyKappa,100.0
SabreHound,100.0
76561198072809720,100.0
76561198072810945,100.0
EpicPotata,100.0
76561198072838281,100.0
76561198072838748,100.0
shadowxskills,100.0
GamerAngel311,100.0
76561198072898248,100.0
Xerelies,100.0
SatanicBabys,100.0
76561198072922914,100.0
booldknight,100.0
onelovemarley,100.0
76561198072938709,100.0
maddmann1991,100.0
76561198072942552,100.0
jagatha,100.0
76561198072949124,100.0
FromZero2Hero,100.0
76561198072954466,100.0
yungwind,100.0
76561198072977162,100.0
76561198072985865,100.0
porterbeans,100.0
jerrycanjamly,100.0
76561198073032392,100.0
76561198073041055,100.0
76561198073041269,100.0
Cokemania,100.0
kozke,100.0
juan405kpo,100.0
76561198073069974,100.0
76561198073091394,100.0
76561198073094125,100.0
jinggosbenar,100.0
blastingdiamond,100.0
pumbarrento,100.0
76561198073110357,100.0
76561198073113810,100.0
76561198073115586,100.0
BusterNation,100.0
odenp,100.0
76561198073116713,100.0
76561198073123746,100.0
LuGusta,100.0
76561198073145141,100.0
furtsan,100.0
MineRender000,100.0
76561198073169276,100.0
ThePinkieOfAllPies,100.0
RILEYinAUS,100.0
M4RC3L0X,100.0
76561198073199110,100.0
76561198073201110,100.0
silenthallows,100.0
Thatssirlemontoyou,100.0
Bmcnally_,100.0
76561198073245886,100.0
76561198073269017,100.0
Shadows7398,100.0
76561198073282104,100.0
76561198073295527,50.0
76561198073297175,100.0
Pi0h,100.0
Pkpure,100.0
76561198073309903,100.0
76561198073316231,100.0
76561198073330411,50.0
76561198073346300,100.0
76561198073363859,100.0
humanstapler,100.0
hyeyey,100.0
76561198073378888,50.0
76561198073379120,100.0
76561198073383090,100.0
SkyFlashBR,75.0
paulbauerpunicher,100.0
76561198073413380,0.0
Jimmyhello,0.0
misstie,87.5
76561198073441647,100.0
phdeus,100.0
76561198073451910,100.0
76561198073457020,100.0
blu3y24,100.0
51564210333,100.0
76561198073471590,100.0
76561198073473575,100.0
76561198073496938,100.0
monjibee,100.0
76561198073535087,100.0
Daniel_Barrett,100.0
TheStrahan123,50.0
7122456,100.0
76561198073580952,100.0
2nerdssemvida,100.0
76561198073589943,100.0
76561198073589985,66.66666666666666
76561198073608723,100.0
76561198073618741,0.0
Themfgamer,0.0
76561198073631877,100.0
_itsbf3_,100.0
Skudz,100.0
76561198073638107,40.0
76561198073638549,100.0
alphakenny1,50.0
76561198073648533,0.0
rsqwxyg,100.0
76561198073673753,100.0
kmogan99,100.0
76561198073692243,100.0
xXCammoAmmoXx,100.0
76561198073706825,100.0
76561198073711146,100.0
76561198073712906,100.0
767scar77,100.0
76561198073722309,100.0
76561198073733242,100.0
1stBLUE-COW,100.0
ByanVEVO,80.0
Xelight,100.0
76561198073749507,100.0
OnceUponAGoat,100.0
pleumarnun,100.0
joaoflavio,50.0
76561198073784330,100.0
paulspeltwithap,100.0
76561198073818391,100.0
76561198073826390,100.0
76561198073834001,100.0
wadiyatalknabeet,100.0
76561198073843945,100.0
76561198073855426,0.0
camicase,100.0
76561198073899610,100.0
76561198073899830,100.0
tntnguyen03,100.0
RAFFRO,100.0
76561198073924545,100.0
Get_SiCkled,100.0
76561198073931851,100.0
76561198073943264,100.0
lafoeda,100.0
gamesownedbyme,100.0
76561198073966201,100.0
1922001,100.0
76561198073970893,100.0
2lstgun,100.0
Like_a_sunrise,100.0
76561198074006716,100.0
76561198074009219,100.0
fadas56,100.0
Franstar2,100.0
Mouldy_Oreo,100.0
76561198074050710,100.0
ventrids,100.0
76561198074073165,100.0
76561198074096704,100.0
76561198074111910,100.0
Bladeking68,100.0
LordDozahkingRe,80.0
76561198074122571,100.0
76561198074127617,100.0
The_Ultra_Llama,100.0
zudikas,100.0
76561198074156211,75.0
XUXU23456789,100.0
76561198074170361,100.0
76561198074185082,100.0
totalclutch,100.0
76561198074198140,100.0
HanaSongDva,100.0
76561198074215832,0.0
thenumber5,100.0
76561198074226272,100.0
76561198074256516,100.0
Nitro_Assassin,100.0
the_suicidal_psychomidget,100.0
Zeusmate,100.0
76561198074327940,100.0
76561198074337670,100.0
pineapple671,100.0
76561198074352514,100.0
76561198074357143,100.0
76561198074366598,100.0
76561198074367257,100.0
FalconlordxxXXxxXXx,0.0
76561198074377252,100.0
76561198074383333,100.0
76561198074401253,100.0
6935,100.0
76561198074412580,100.0
76561198074414765,100.0
softchippi,100.0
76561198074416924,100.0
76561198074433040,100.0
76561198074447562,100.0
ThatMisterOps,80.0
HoneyDuke,100.0
TheAnima,100.0
76561198074467168,100.0
76561198074468919,100.0
76561198074476548,100.0
jb_is_gay,88.88888888888889
bunjee999,100.0
MentalGentlemen56,100.0
CatieWayneeee,100.0
76561198074516105,100.0
76561198074553384,100.0
Stercessusretdnasunacyldemood,100.0
76561198074590108,100.0
76561198074628124,100.0
SPECTROWTF,100.0
DoRePencil,100.0
TheJackedex,100.0
76561198074702680,100.0
76561198074721767,100.0
Kawaiiiishirochan,100.0
dogmob,100.0
76561198074753395,100.0
anonimux,100.0
Yoshi738,100.0
76561198074770563,100.0
koreansalt,100.0
76561198074778803,100.0
76561198074803924,100.0
collinmaraan,100.0
thecommunistbear,0.0
76561198074822440,50.0
76561198074873424,100.0
mailiam123,100.0
76561198074894911,0.0
76561198074968696,100.0
76561198074973653,100.0
UNTITLEDJASRITHFREGSEXYNEIL6969,100.0
jezza8822,100.0
76561198075022936,100.0
guy25451,100.0
fukhole,100.0
76561198075060685,100.0
Jonesy_1999,100.0
faridhisham,100.0
katerpillar1,100.0
MundoDosBits,100.0
DRELIK,100.0
fruitpunchiiz,100.0
DNK_Koshi,100.0
76561198075190635,100.0
76561198075211954,100.0
ElvistheBeast,0.0
76561198075226289,100.0
76561198075227229,0.0
76561198075228836,100.0
76561198075229670,50.0
henslither608,100.0
76561198075239591,100.0
MrSpecialPerson,100.0
CharlZen,100.0
coopster44,100.0
madlatt,50.0
Nyanonymous,100.0
dilminhapocoto,100.0
86674482,100.0
76561198075371120,100.0
76561198075375032,100.0
76561198075393320,100.0
76561198075417014,100.0
76561198075425119,100.0
moose1199,100.0
76561198075462582,100.0
swinson123,100.0
76561198075484568,100.0
2891723967123,71.42857142857143
JERJERJERJER,100.0
76561198075528164,100.0
SimplePixels,100.0
Fadingblaze,88.88888888888889
k1nglor,100.0
76561198075551070,100.0
