item_id,sumatoria_horas
429470,18824
429580,12588
429600,7063
429700,3523
429950,6074
430020,8111
430080,2884
430280,0
431000,1434
431060,0
374620,0
431220,4125
431260,2763
431330,1
431840,7237
431860,1569
428940,0
432170,10500
432310,301
432470,11346
431740,0
432500,97
432610,3285
433120,21
433670,0
433790,8151
434070,104
434210,6605
434360,479
434430,147
434480,131
434530,5003
434800,3739
434890,8
434960,0
435030,20473
435040,1801
435070,0
435080,0
435140,156
436060,1593
436140,4317
436280,3450
436300,15532
436350,3358
437400,699
437510,473
438000,4313
438820,695
440020,903
440330,14
440380,2829
440470,0
440750,1342
440790,268
440950,1370
440540,4303
434410,4803
437880,4177
269450,700
441770,3
442000,0
442290,2504
443070,0
444160,4314
444180,8
444280,5630
444320,0
444410,1670
444790,3289
444930,1334
445750,216
445840,3
446050,0
446440,0
446450,0
446460,0
446470,966
446480,82
446490,8
446640,17545
447240,103
447310,940
447860,9
447990,2722
448010,5117
448150,4114
448440,4239
448480,0
448500,2824
448560,5073
448570,6977
448610,3030
448230,19
448710,5
448350,8213
448780,6705
448830,12997
448940,4975
448980,149
449130,27
442220,129
449520,135
449760,540
449780,26
449940,742
450020,5680
450190,2295
450220,1280
450570,0
450590,66
450600,0
450850,5913
451130,92
451180,0
451230,325
451350,83
452000,0
452220,419
452490,1578
452640,127
448520,1860
452860,520
452930,20
453100,6717
453190,95
453720,572
453770,2219
453830,3392
453850,5319
453880,7145
453950,49
453990,0
454040,3664
454080,4547
454180,3994
454320,7268
454430,5133
454670,4211
454690,8972
454870,4621
455160,59
456040,0
456210,0
456450,38
456690,599
456810,1651
457490,6766
457670,510
457690,39
457710,2791
458030,45
458230,0
458590,245
458820,0
459020,7923
459100,6672
459160,6560
459580,0
460910,4110
461010,4393
461140,10594
461180,134
461200,0
461230,8181
461710,10523
461780,2795
461830,2171
462220,3026
462910,122
463040,4581
463060,1989
463100,3656
463110,4272
463450,0
464230,5462
396060,228
464470,3780
464610,0
464760,6294
464800,120
464940,58
465930,112
466280,0
466720,25
466730,2206
466780,1031
466790,2974
466830,23
467390,2064
467430,3208
467560,5618
467780,34
468320,110
469650,722
469890,4621
469930,0
470130,30
335950,332
467120,1
471380,1823
471630,90
472060,2980
473480,1035
473490,8
473510,1952
473800,2
459170,67
474050,4
474790,22
474870,113
368980,1507
475240,28
475430,3932
476460,4914
476510,6
477200,2189
477800,11
477980,3918
478010,658
479260,5948
481890,126
482120,6005
482390,157
483260,20
485080,2376
485160,513
485230,232
485310,5864
485450,6576
485570,1939
485580,336
485740,485
485760,0
485950,3
486650,657
487030,2823
487370,5414
487420,2094
487580,34
487590,12
487600,210
488330,729
488580,1254
488890,1378
489700,1618
489890,84
490820,1887
488280,6308
491080,5076
491250,10172
491580,5
492130,2833
492240,5359
492490,882
493440,273
493770,0
494660,0
495030,0
495090,3976
496180,18
496330,0
496940,0
497350,1991
497590,43
498280,0
498450,5
498660,651
499900,663
500660,29
501180,122
501470,10
502140,2215
503300,15976
503710,389
503410,1413
505440,803
506280,59
508140,1103
508170,1621
508290,1522
509110,1533
509190,4
509840,3415
510750,2114
511800,13
512640,679
512770,687
512630,58
513150,7
515020,22
516700,699
517460,13
517550,1
222500,4
519530,7
523320,6
523321,2
523322,1
523323,1
523324,1
523325,1
523326,1
523327,1
523328,1
523329,1
519560,43
519561,110
519562,22
519563,27
519564,2
519565,2
519566,2
519567,2
519568,2
519569,2
519570,2
519571,2
519572,2
519573,2
519574,2
519575,2
519576,2
519577,2
519578,2
521450,70
521470,7136
522490,0
522570,13
513200,0
523070,0
524030,49
394140,255
527440,0
529670,0
378610,1989
435780,0
10000,63046
405500,572
412830,5985
307930,4322
372360,25396
402460,158
375130,14545
285110,4685
435530,7891
355800,9320
366320,1299
378720,162667
3160,1399
46330,20534
369030,326
515470,383
312370,32685
344630,7139
352430,1489
453750,4660
287220,15322
499370,23
434620,847
359310,88030
340520,10339
461570,17042
397430,31279
353690,6048
323490,34017
366810,498
291290,876
434650,21420
364840,1811
389670,2424
444550,497
306760,24075
295870,578
273390,65838
325910,5809
100980,11370
248170,140060
246600,810
288270,9365
288500,0
316830,805
355530,14285
440340,6386
527340,2191
399900,50
357380,3037
371520,5685
380220,9737
386560,1282
491380,0
404620,13857
485870,2223
315340,1471
316810,913
445110,3332
7740,13972
297450,1461
310470,32543
283080,7363
412670,8629
501760,811
346090,78
417750,499
224740,43145
276870,4247
284100,1895
290970,6159
293160,4148
314070,12752
314320,5644
318970,3913
325790,1924
333820,9841
351230,2444
378260,2596
391280,1842
397160,217
455980,2761
473970,1416
463860,2008
437870,471
239410,26834
400580,4472
489360,1251
311240,38486
325300,240
336730,5323
348470,71831
362310,8284
363130,25635
357670,3566
377360,4009
410850,31181
401890,5137
446870,54
512300,839
361320,1784
386520,3900
306670,2672
425210,1466
463590,0
465600,0
488470,0
419080,415
27600,16
25840,982
25860,74220
25920,0
42830,141
42870,1403
10690,3922
34180,140
266370,306
278440,13280
282050,39873
284410,398
312900,2210
320820,4712
355920,2176
356050,2287
360850,1658
369290,12086
384310,6629
392070,3129
399530,3028
404630,497
411610,155
427770,3507
431230,3535
448000,2614
449330,123
462730,2501
465190,1
466490,2973
471170,4737
473050,0
476030,86
485440,4230
486640,1075
488460,891
491160,1093
492170,6023
460700,9077
386080,1071
329190,1716
340450,1275
345890,22185
346460,767
347220,179
400760,1158
412740,21521
420840,221
425720,2548
433190,311
438650,32
451520,3335
451650,781
451870,19
468240,150
491520,141
494150,99
498510,4
257030,16756
492510,491
377860,7369
11900,8813
37800,3871
16300,3232
348240,6382
407420,9163
497850,15713
298360,7595
342530,410
351990,18708
366590,302
375900,18061
467990,1988
332880,605
467530,1693
499440,8149
280600,5920
426290,486
368680,4606
441680,89
284050,1307
269470,64639
316890,1494
340270,570
388900,453
40000,134512
319740,8382
387090,213
400180,1488
349760,243
357410,214
334370,4213
464350,34186
330620,7271
322520,109251
427950,709
404920,662
285960,3009
453790,963
315860,4585
255960,687
467900,1605
251210,8066
399820,3850
374010,151
376780,0
399120,4933
411370,11453
452510,6327
333810,0
357700,399
449210,31
355130,14774
385380,16017
381750,6149
334210,8297
265000,19049
406130,23641
433280,7459
449960,2296
42000,1696
209850,2248
296610,6596
315850,4677
327450,0
341690,1021
356790,4297
359670,4259
365060,194
370080,91
371620,0
380790,1470
395480,0
399140,2550
337980,5047
421810,4848
427980,36973
434680,8013
449340,5881
461850,18287
252530,385683
307980,106180
421030,3140
350600,4167
414500,0
417990,173087
475490,101277
477160,14345
416360,9433
496260,19624
372390,56715
312540,16228
223280,5279
301320,7501
359650,329
364380,151
364800,410
364810,1019
377940,0
382110,33179
400020,936
402800,219
410570,205
414120,1151
427240,583
427760,511
433630,20
436320,11253
444530,52
450040,251
450050,483
450060,284
450740,340
457580,323
457960,3819
457320,779
462000,30
483970,36
484870,1955
485780,407
492710,490
494810,221
499520,6661
500500,2128
502710,451
503770,116
520210,0
327070,59610
467930,3326
230070,62735
374510,1477
360890,91
371260,2
387560,89
387620,0
445040,2268
474820,1843
488680,1977
491730,3714
515690,1280
487430,18844
348490,3912
249950,50147
262100,469
318860,5449
291090,113
441050,487
441380,1151
455400,2171
320040,19329
7810,3121
335070,3093
365960,49067
246720,299
250050,13309
297750,19979
308270,6134
312360,2364
337220,2971
352220,9017
392470,50853
287960,717
389870,28231
491260,1948
239090,7628
373390,6524
483680,71
504630,62
17800,4273
17810,4953
2930,577
6290,5540
12300,0
272270,3562
416210,9301
404050,1832
298280,3216
365860,1112
24140,3355
489610,3765
339570,4100
455910,7828
33280,24811
346970,2198
382050,2512
330210,665
338040,1454
448510,17050
252430,5125
316020,71
415480,26109
466920,542
341710,1337
277390,445
303530,79
274500,5796
504720,186
401360,2052
316160,1700
385250,20950
377970,579
332380,9035
305940,24337
395350,2195
293520,5498
432080,88
436560,3175
333250,5476
328650,1399
413700,56
415910,2501
394220,1091
336080,7121
255500,5602
331920,1353
376110,37
386590,2840
396090,8002
424250,3481
374640,3431
378800,1004
428350,4257
310700,13185
200060,6338
320340,21826
365240,9
390730,2282
397270,43751
433910,3465
412050,1587
451010,7
473910,855
488150,19
490170,15
526240,14
400710,55
344180,3131
328140,4886
453090,26968
4600,1074
27810,619
357010,773
360510,3743
403700,8506
387660,61
412480,19
378410,0
431250,2161
311720,3604
269650,27382
371100,8058
390160,7
413010,2
415310,0
421730,2
438090,963
394600,491
299600,1208
21080,6339
321660,56
254860,33
254920,46
397350,7170
404040,1389
463050,2654
236290,4212
329970,12443
515570,3
7990,344
9740,10668
312510,6175
303910,2068
304190,0
312440,179
314950,2
336030,5492
349140,8165
352360,445
352440,1386
354740,1236
362780,121
365140,33
365560,44
368220,1468
372430,7
377470,1793
382160,6
394290,4840
404700,5227
503110,0
405590,3010
407830,2153
416110,7389
421110,0
425340,2347
429260,0
429520,4000
431680,2882
433110,2172
436870,223
437090,2329
445170,2533
448130,1384
448750,1419
448820,631
448880,36
451700,3225
452120,2168
453650,414
457520,3067
462110,11809
463000,2633
321940,12
340480,52
15990,4823
16090,1
432330,273
344820,405
266410,70403
339910,13203
457210,15346
362350,7939
395600,356
508550,1565
512740,473
523790,1077
279840,45
431410,8
441510,509
448050,145
448090,418
449310,11
476450,0
295590,5433
296570,44614
318090,2098
333880,7609
22500,15493
432250,490
415240,2644
305510,3764
449710,6755
334670,865
423120,7071
392000,6240
34000,648381
352240,838
38530,686
368610,20133
7870,21869
7880,5562
428060,1328
262000,2382
347710,1382
382180,121
402060,292
405780,130
296010,3237
260550,2397
262960,11570
304710,0
329770,1895
332410,1056
342100,2348
356110,0
356550,5739
356560,6524
362810,12757
363220,0
365350,35100
370600,3
398110,858
399640,7452
400160,2320
457810,570
473140,1064
324140,209
363420,3176
317080,153
349240,663
243560,9922
336100,4318
515910,1957
405970,945
389170,12524
29550,0
372400,0
393980,7861
274450,3166
317100,6792
332610,423
342260,15157
346730,9117
347940,6031
358770,2273
368640,721
396650,5214
397740,120
398100,19128
453290,4213
488660,23078
350110,2434
447020,0
497180,15656
301860,4014
451760,7189
367550,32088
375530,23190
442500,5201
397390,6038
224380,18715
266620,159
257670,8503
339510,4488
342450,6917
343370,2762
356000,3762
362490,82376
402620,26855
416640,3891
421630,2548
423320,3151
463750,939
474230,500
489910,163
508280,131
508470,0
508490,131
345660,91958
328510,578
316370,4349
332530,2025
364830,2041
368180,4795
376250,1352
378580,2605
384840,3579
385600,1412
387010,5184
404150,4
424640,1370
431640,1392
430190,1223
433750,0
434930,104
437710,0
439440,22
439950,21
448110,1458
449170,1547
451200,3
453960,1315
454030,10003
370070,1724
467210,174
473730,0
491000,1274
491720,781
492830,0
494120,59
498360,0
501030,3239
431360,32
504750,366
507380,475
521430,5
480480,1348
273600,1347
497270,70
340390,1877
518670,460
352640,1419
215550,1338
445770,2486
423610,977
419460,3902
453510,129
278210,9414
323670,283
517710,4660
493340,0
358460,2066
388800,12955
352370,2287
392920,1333
268890,65671
312980,7694
290810,2071
363520,5086
278150,354
278190,18
330070,354209
425220,9239
374450,1020
364940,1285
352790,142
336770,0
377710,3696
377720,3048
373880,0
414720,7329
465000,1642
322950,1978
267440,22623
206250,13374
258070,1895
335830,5485
365170,651
100400,6544
350500,1985
397210,35
4730,355
10400,42
251020,19
306630,978
333340,886
338130,262
378750,5712
397180,4
423460,15
320430,1071
504050,350
351420,4
371890,4113
385060,202
38060,14895
340000,8643
407740,214
280680,688
37240,2770
335050,2645
382380,913
402000,0
326840,6948
240620,16433
237370,38862
349220,10187
402630,1360
423490,385
429530,385
307620,193
241760,757
462860,322
363530,1507
24120,508
24130,520
293360,593
418950,2044
338400,1590
494470,12519
433300,1148
433320,959
461880,4214
496870,1108
440550,152
427510,9174
460960,1571
466800,1555
288290,4275
359600,3159
291250,2470
33510,2117
37200,4024
4320,746
388280,0
495320,19
323730,0
411600,492
351940,1498
409280,366
410290,1074
423550,751
459680,86
475220,2020
487270,1675
488200,1017
495010,2255
509240,666
509960,1314
398180,680
457680,703
450140,11
270510,1559
301920,7796
427550,3692
446390,3801
468310,43
409100,740
324710,1349
441670,2313
382630,274
326160,377665
411330,3922
382940,864
431730,28166
100970,20850
259450,2671
262190,1216
388830,0
452650,11
465670,2602
490880,2930
500100,0
242840,16269
324510,4857
441540,449
436520,4140
344900,112
250720,1792
415800,0
311800,14652
463270,6811
363150,59771
400450,2657
457860,1171
257650,77069
262610,808
371240,2
443650,461
347400,458
454070,1698
516510,69
364300,2313
418180,8263
310880,7190
383690,454
456540,63
458970,574
438720,335
493810,62
501050,533
356180,721
389650,35
405370,628
409890,5236
421600,3093
437000,2136
448320,420
467910,166
517660,2
328830,850
406350,3421
282560,15698
364640,2743
206270,0
294590,67
373620,5241
394920,1
394930,1
394940,9
463150,2576
464440,20
496550,3428
502740,14
453680,24
391550,127
252690,8733
397810,2
424030,1489
467090,932
497430,0
19990,230
262450,16306
382080,559
382970,2007
513720,52
262650,3749
350610,346
393250,0
448310,431
456000,1
456570,12
459510,3
466590,120
478960,135
478980,371
464050,307
494220,171
497090,0
500380,11
501280,0
503010,231
509860,1188
511360,3
512710,5
519170,17
507210,0
463550,5611
502910,38
377550,250
321540,2796
401090,886
454510,3135
425070,514
2680,0
23510,1163
463850,349
4830,5005
10560,0
21500,185
12650,0
12660,30
33700,0
33710,0
33720,0
16480,0
33760,0
34670,754
50640,2434
8840,0
55210,0
57970,11054
50310,148162
20840,248075
71320,0
211140,1807
223140,0
240220,0
245350,0
237970,768
263600,0
257220,139
268710,38
269430,3788
269550,35
269630,6453
272330,3878
273960,2130
275830,958
276460,1
278850,0
280200,11
282640,675
282780,1493
288630,117
288670,539
289580,2079
291770,535
292090,1004
293280,477
295630,412
296810,1
297080,1589
297310,727
297390,11
300400,4321
301380,6664
304540,29
304750,0
307900,2967
306480,1092
307920,555
310460,3301
310640,12
311840,1073
311940,0
312240,1381
312390,209
312410,31
313620,689
313660,558
313870,552
314590,27
315660,3295
316240,1705
316750,892
318300,0
319430,0
319470,6090
319480,4030
319780,329
320610,810
321190,13314
321350,669
322040,0
322550,209
323020,1980
323450,5918
324170,3108
324280,0
326340,1718
326350,0
326590,253
327680,2972
327960,426
329200,910
331190,1694
331560,0
332390,6234
332400,7438
332540,1437
332730,197
331290,42
333290,22
333510,724
333580,1829
334980,29
335090,1548
336680,0
336700,74468
337210,1637
338110,33
338260,0
338830,0
338960,231
338840,0
339110,3552
339640,0
339850,0
340090,541
340530,0
340600,141
340700,285
340720,2286
341270,577
341460,38
341760,698
341820,16
343000,9
343020,2208
343120,431
343320,0
342490,1725
343690,0
344220,0
345140,79
345340,774
345790,20
345860,5843
345640,2662
346300,0
347060,7775
347660,0
347720,1349
348190,0
325430,231
447100,25
348270,1094
348550,15196
348860,213
349980,0
346510,1779
350710,0
350840,0
351080,2017
351720,2265
352050,3
352130,3664
352140,1231
352210,918
352530,0
352610,4056
353980,2372
354310,1391
354810,0
354830,451
355350,1728
355910,57
356210,8
356910,1814
357400,5
357460,223
364650,0
357490,3515
357750,0
357890,2870
359070,0
359280,3353
359410,2355
359450,1140
359620,0
359630,385
347260,0
360600,0
361130,189
361930,404
361970,605
363200,0
363270,5615
363500,953
363660,0
364660,1482
365120,2316
365750,334
365850,748
365870,226
366050,0
366100,0
366180,316
366570,0
366600,1837
366670,901
367030,61
367040,0
367140,12439
368050,229
368250,3193
368310,439
368450,3066
368570,196
368600,1918
368930,0
369270,1049
364750,194
361350,488
370150,1016
370280,9031
370460,10843
370490,1827
370570,0
370700,362
370710,1372
370840,894
370910,3304
370970,0
371230,34
371250,0
371290,1
371810,7
372480,2544
372560,0
372750,0
372930,830
372940,1316
373460,41
373630,3214
374380,470
374400,224
374630,0
374900,1928
375030,1566
375190,0
375310,145
375400,1642
375680,31
375840,4709
376150,0
376350,0
369310,218
377120,129
375090,0
377450,1383
378420,92
378930,29
379340,0
379350,6
379370,9
379380,0
379390,0
379600,50
380000,1045
380100,950
380120,7567
380990,12
381900,1095
381910,1299
382270,0
382320,0
382620,0
382650,4
382660,0
382680,1
382690,0
382700,0
382710,543
382720,2
382730,0
382740,1
382750,0
382760,0
382770,0
382780,1
382790,0
382800,0
383020,8
383540,18
383620,62
383730,186
383960,12281
384000,3649
384010,209
354230,1886
384210,0
384280,344
384540,1
385580,244
385950,1986
386340,633
386350,1205
387270,38
387460,0
387470,386
387480,0
387490,0
387500,1
387510,0
387520,0
387530,0
387540,19
387550,0
387570,0
387590,1283
387600,0
387610,0
387630,0
387640,78
387650,0
387670,0
387680,0
387690,1
387700,0
388010,54
388300,36
388430,0
388660,2255
388680,270
388960,0
388970,1896
389050,1036
389200,1626
389250,566
389470,0
389840,3231
389970,49
390940,545
391410,0
391490,118
391590,22
391630,0
392780,3486
388260,0
343150,49
393290,5
393330,0
393350,0
393540,0
393610,645
393660,41
393820,1193
394030,0
394250,591
394450,10237
394890,0
394900,0
394910,0
394990,1
395100,677
395300,1963
395400,6025
395860,2150
395880,0
395890,0
395930,325
396010,1418
396820,0
396830,0
396860,8305
397090,10878
397320,25
397360,1235
397420,0
373600,2099
373610,2895
397840,0
397960,211
397970,171
398020,0
398460,1041
398480,1516
398640,2282
399180,2
399230,1575
399240,1901
400220,0
400380,0
400510,2140
401170,2023
401210,0
401330,367
401990,21
402470,455
402471,5
402472,1
402473,1
402474,1
402475,1
402476,1
402477,1
402478,1
402479,1
402480,1
402481,1
402482,1
402483,1
402484,1
402485,1
402486,1
402487,1
402488,1
402489,1
402490,1
402491,1
402492,1
402493,1
402494,1
402495,1
402310,6867
402390,0
392940,7093
402560,223
403070,277
403090,402
403100,0
403490,701
403810,0
404030,9648
404080,88
404180,38798
404460,0
404550,54
404640,608
404660,348
397940,1305
405540,1195
405720,410
406170,642
406280,0
406690,0
406730,984
406780,754
406920,299
407000,1450
407720,2503
407760,24
408280,5554
364520,0
364530,0
364540,0
364550,0
364560,0
364570,0
364580,0
364590,5
364600,0
364610,0
364620,0
390230,0
397140,206
407240,0
409070,2495
409090,466
409370,3740
409390,4077
409410,42
409420,657
409440,755
409360,681
331880,599
331910,0
385900,1150
410150,575
409960,32
409970,40
409980,563
409990,67
410550,0
382670,0
411390,31297
411620,18
411680,955
411760,1229
411870,0
412150,357
412310,2306
412370,1075
412410,97
412560,0
413210,0
413230,0
413470,807
413610,19
414260,1134
415400,2559
415850,6554
415890,0
415950,441
415990,152
416390,9
416610,1008
416770,8004
417480,428
418190,6541
418380,0
419220,390
419230,0
419240,11
419250,0
419520,1145
416630,2387
420550,0
422270,3
422650,2230
422980,1647
423220,247
416330,33
423720,1372
423810,1148
423920,1825
424020,0
424170,2077
424320,49
424870,0
425230,81
420160,138
426690,5389
427640,58
427810,602
427890,13
428100,6120
428240,53
400200,214
397640,0
428830,1386
428860,0
429060,5437
429610,4233
429830,539
286790,0
374080,0
430240,0
430300,0
430390,0
431300,0
431370,0
431390,2
431470,0
431590,6383
431630,223
431810,275
431850,271
432190,5330
432260,452
432410,28
432590,0
432620,1
432770,0
432950,581
433490,261
433580,383
433590,338
433650,0
433960,589
431460,453
434230,518
434270,17
434290,1030
434340,522
434380,141
434240,538
434700,0
434780,553
434790,0
434920,1809
434970,0
435840,31
435970,7457
436220,335
436360,2182
432540,0
436390,779
436470,338
436480,1143
436490,18
436510,0
436950,0
437180,1491
437420,2729
437750,0
438110,0
438340,1132
438350,7
438660,1467
439400,0
439720,4848
439730,641
439740,0
411310,1316
411320,44
439930,3308
440140,0
440150,0
440160,7
440260,1195
440280,102
440410,189
440870,175
359610,4048
351330,0
352290,2
380080,308
443460,8733
443630,289
443680,1404
444130,1207
444210,0
444290,0
444720,7358
444740,0
444870,893
445210,192
445550,0
398930,0
445730,5
445880,17
446040,826
446240,0
447960,624
448260,2917
448300,0
448540,1
448650,204
448790,1160
449060,2585
449500,886
449820,700
450030,181
392120,2281
451570,289
451600,1572
451670,0
451920,2746
452700,0
453270,534
453350,115
453700,231
453710,26530
453730,3351
453810,689
454130,1333
454150,356
454190,258
454220,13754
454230,271
454260,0
454420,969
454460,294
454570,6864
454780,2064
454830,0
454900,1468
455200,6
455230,1
455590,648
455640,0
449090,383
455710,0
456160,1333
456430,1825
407710,83
456590,0
488040,0
457440,1304
457450,293
457480,3954
457530,211
457660,26
457770,7
458110,2
458290,35
458330,0
458420,1953
458450,35
458480,2659
458700,782
458990,0
459130,5950
459630,9
459940,133
460160,7855
460190,0
460340,1213
460940,1493
460970,662
461030,0
461360,241
461380,1086
461390,0
461400,141
461480,617
461490,290
461520,1166
461580,764
461600,0
461690,2439
461760,1844
462830,356
463030,294
463130,29
463240,5405
463290,54
397190,152
463760,3508
463830,0
463930,576
464120,1
463870,0
464820,446
464960,1483
465050,79
465310,10
465540,12130
466110,79
449420,743
466210,0
466420,2390
466430,406
452420,4616
466820,4
466870,70
467170,9
467330,420
467890,66
468060,566
468900,1
436500,1336
469710,0
469900,0
470060,27
470240,0
470250,0
470590,1183
471270,3
471570,341
473540,213
473670,451
473710,0
473810,219
473840,0
473900,662
474620,0
474910,636
475050,0
475060,529
475080,8
475520,0
476240,2507
476490,2201
476880,2195
476920,581
477310,486
477750,0
477910,1125
477950,129
479100,0
479150,1502
480450,185
480780,0
395900,1211
481870,286
482300,2242
482890,0
476710,0
485110,17
485360,351
485390,1392
485500,0
485560,2941
485620,640
485660,0
485730,896
485830,1019
485860,201
485880,11
485920,0
485970,0
486140,0
486300,58
486470,1
486630,725
486850,631
487380,4
487530,240
487620,10
488220,513
488310,892
488720,11
489020,20
489470,470
489730,1016
489900,312
490390,6969
490490,5
490860,0
490940,0
490980,4092
490990,5
491030,515
491170,2110
491290,0
491390,0
490300,2181
492430,1788
493000,0
493380,2
493760,4664
493780,678
494310,0
494380,0
494780,0
495060,32
495230,4226
495300,20
495540,0
495730,0
495780,2765
495960,4730
495310,0
496070,0
496160,0
496500,3639
496520,0
496530,0
496600,594
496610,0
496650,0
496950,2
497050,3119
497060,0
496310,1
497400,4887
497670,2
497700,19
497720,761
497960,0
498830,628
499330,462
499340,1767
499400,21
499420,571
445140,70
500120,0
500140,0
500580,683
500930,0
501120,703
501420,0
501690,2309
501720,807
501800,91
501830,697
501880,0
501900,0
501920,0
501940,5736
502150,77
502880,0
503220,0
503480,5
503820,464
503830,0
503960,0
504240,249
504670,0
504840,0
505660,0
505670,0
505680,1
505760,687
506470,231
506670,36
506590,466
507390,1457
508590,66
508670,0
508680,0
508820,1036
508960,180
508990,7
509220,591
509290,46
509390,0
509440,9
509930,533
510070,8
510130,0
510250,0
511340,3105
511670,0
511830,0
510220,0
511330,0
512020,0
512450,368
512550,0
513340,1
513360,0
513770,62
513880,0
513810,0
513960,0
514520,34
514650,405
514890,2
516950,0
517060,0
517320,0
518100,416
518140,5
519030,0
520290,4
520820,0
521130,0
522050,0
475550,516
521000,0
524340,2530
525190,0
526460,399
526600,0
526790,0
527510,186
527520,0
380670,1845
481420,64
486780,1599
37920,177
37930,1059
37940,187
37950,49
38000,809
38010,174
38020,699
23100,8001
392190,261
412790,212
433600,293
286520,9
306440,1155
327520,1225
353340,2
365110,0
368790,657
376120,215
388730,9
396230,868
402590,258
402591,24
402592,28
402593,107
402594,30
402595,35
402596,39
402597,112
402598,114
402599,77
402600,94
402601,103
402602,108
402603,69
402604,109
402605,58
402606,84
402607,40
402608,67
402609,0
512360,0
403440,1
472770,1
477010,5
481950,17
489810,0
490430,0
492560,40
493920,2
494000,0
494020,0
494790,2
494970,6
496380,0
497380,2
358750,29296
490160,7608
293420,224
33740,1774
420950,13770
353280,85
355860,1503
300610,2973
406260,27
406261,27
406262,0
406263,18
407890,1089
407891,33
407892,0
262490,22425
427660,2053
273750,1925
2790,303
311040,5293
349840,4778
357690,611
450650,568
29680,9662
37220,1910
37230,333
37250,457
37260,470
37270,3016
37280,2379
37290,3
37300,373
37320,365
37330,102
37340,22
37350,113
37360,215
37380,0
37390,896
49000,1062
443980,9354
483960,9590
345620,3246
333300,6250
448580,1106
29500,77702
402430,731
415150,498
420440,9302
402040,2182
230780,6369
440880,1289
446120,3815
307030,353
301610,50090
251790,9
292500,11938
392680,40
406410,10
418520,233
432850,3
436940,200
458370,24
396640,492
454550,42332
6330,56382
321330,795
423740,308
514970,109
316720,13064
347620,50875
348950,7496
377670,4380
383460,9785
445420,11035
449830,39102
319990,14956
402160,1172
257930,730
333830,27355
389190,409
371010,5667
388320,4875
441830,18957
452970,261
291370,964
385560,3184
454410,1224
325120,11331
355030,336
7470,7813
369550,1713
320000,3247
386480,32834
315840,29517
372590,683
420050,0
352070,578
418150,18
384690,804
384700,874
428220,527
428750,1717
460650,446
449530,761
334140,507
388720,796
389220,3558
442700,3
433100,717
350910,530
386650,340
388360,1340
413030,999
293140,41
295670,222
306640,1118
310390,0
460990,32
468740,82
484350,1431
500470,39
503100,33
445310,2048
327560,1315
240360,1355
35510,14456
502230,585
412000,0
437660,0
380750,6625
404100,10
470480,14261
353540,1219
384550,4870
376130,161
483820,65
460780,97
375740,1
328550,505
433270,264
439770,1143
446310,1912
446330,1623
459310,2078
274480,12214
276750,1011
314760,1075
325630,3815
330720,7002
337680,2257
337760,1
354600,0
365890,375
369390,313
377520,1241
370540,3595
426930,530
450120,980
410340,12003
301260,166
419810,1402
416850,6
370670,120
435790,2800
413460,0
365500,111
459520,14
408650,1754
492630,245
392080,1938
421120,3970
460640,2848
415000,390
520090,3
520180,4
400800,17415
468800,1369
308060,98
318650,1022
437920,817
300260,163
343070,3123
316610,187
448080,4188
524520,0
524540,260
524560,0
317530,259
341660,198
300920,0
434000,795
431180,1786
308080,1195
496730,0
307580,7342
396310,620
253670,141
336530,101
405700,333
238130,357
218461,0
227980,119154
314220,2419
444350,13
348030,9056
353260,30
15280,209
299010,6
362160,986
404510,0
287900,546
403430,203
312430,6275
418250,2876
443260,1227
312200,4718
397310,268
65260,679
309900,28
217120,34
501110,298
512080,157
513420,193
434880,65
323700,430
480690,11
503900,20
337350,1667
364230,1129
374140,1399
438440,0
444190,6772
468780,414
269710,468
492530,43
508540,581
509910,0
521330,0
522660,7
528580,0
530720,0
366510,1185
432480,107
50970,31
337970,346
362030,520
392970,230
395580,46
408860,0
409730,907
433000,709
448870,4376
453390,186
456980,37
458470,1023
460890,0
465170,338
465720,894
465860,2
465890,223
466050,5
466100,487
485690,910
486170,138
486810,1206
495110,772
496030,293
497580,136
499100,77
499110,213
499120,147
500870,137
511140,776
513260,24
524600,9
527900,44
425410,523
498580,962
460750,42
241680,1
284260,565
331210,64
359940,805
378070,65
390680,2088
404750,0
425900,171
431450,823
431610,0
422110,2443
444670,178
434980,2663
448380,3628
448910,820
460560,512
463980,10640
467760,486
492660,3224
510780,112
513980,640
522990,561
447180,23
367020,9997
398980,1689
401310,237
414190,1743
441450,1
441451,48
441452,320
441453,1
441454,0
441455,0
441456,0
441457,10
330160,9406
365190,1580
500190,5
304810,0
391510,82
402450,24
421910,852
432230,588
444580,15
446100,117
450710,1
456130,184
463520,184
468080,109
485590,3
485700,305
492220,3956
500570,24
500590,20259
501500,0
502090,0
503680,0
507080,133
508950,187
509230,0
509570,0
513580,801
513990,0
514010,0
514220,0
514240,661
516040,41
521210,169
340960,895
375480,2499
29520,4
17180,912
51000,926
210230,0
220420,273
226820,2413
246260,11196
248270,48
265490,40
243890,13
277210,0
277250,0
292990,2689
297270,2534
300620,336
302290,7063
304910,2198
312420,708
314500,5760
315930,6044
316620,1
316630,41
321070,1
321390,0
321450,3
321880,0
321890,0
325330,0
329610,393
333130,0
334290,3106
334850,19599
335310,0
336780,0
336840,1552
339840,69
340570,1394
342990,781
348850,481
349670,42
351220,0
354050,728
356940,0
358030,360
359920,865
361040,585
365460,0
366460,2
371790,0
372060,3
372570,0
374230,0
377980,1180
379260,378
